date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:19%20GMT	https://www.stjohns.excalibur.org.uk/?p=16416	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/index74b2.html	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:42	0/-1	---M--	301	error ('')			https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact.535.delayed	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:42	2827/2827	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:40:19%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Ftrain-to-teach%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed0764	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:43	45224/45224	---M--	200	added ('OK')	image/png	etag:%2261b1d484-b0a8%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/ITTP-Sq-DB-LB-DG-LG.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/ITTP-Sq-DB-LB-DG-LG.png	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:43	43774/43774	---M--	200	added ('OK')	image/png	etag:%2261b1d503-aafe%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/Eligibility-Sq-DB-LB-DG.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/Eligibility-Sq-DB-LB-DG.png	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:43	30330/30330	---M--	200	added ('OK')	image/png	etag:%2261b1d575-767a%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/WhyTrain-DB-LB.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/WhyTrain-DB-LB.png	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:43	34262/34262	---M--	200	added ('OK')	image/png	etag:%2261b1d551-85d6%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/HowApply-DB-LB-DG.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/HowApply-DB-LB-DG.png	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:43	47291/47291	---M--	200	added ('OK')	image/png	etag:%2261b1d5a1-b8bb%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/Bursaries-DB-LB-DG.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/Bursaries-DB-LB-DG.png	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:44	44135/44135	---M--	200	added ('OK')	image/png	etag:%2261b1d5bd-ac67%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/Internships-DB-LB-DG.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/12/Internships-DB-LB-DG.png	(from https://www.stjohns.excalibur.org.uk/train-to-teach/)
14:39:45	17819/17819	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:23%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14834	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14834.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:46	2751/2751	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:23%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fyear-6-7-transition%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embedd389.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:46	0/-1	---M--	301	error ('')			https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact.53f.delayed	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:46	2932/2932	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:40:23%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fyear-6-7-transition%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed59e3	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:23%20GMT	https://www.stjohns.excalibur.org.uk/?p=14834	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/indexe2a8.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:46	372127/372127	---M--	200	added ('OK')	image/png	etag:%2266e835df-5ad9f%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2024/09/Postcard-2024-open-evening-Y6-1024x726.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2024/09/Postcard-2024-open-evening-Y6-1024x726.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:46	14749/14749	---M--	200	added ('OK')	image/png	etag:%2262b1deef-399d%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/WelcomeVideo-LB-DB.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/WelcomeVideo-LB-DB.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:47	30974/30974	---M--	200	added ('OK')	image/png	etag:%2262385214-78fe%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/03/Vrtual-Tours-LB.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/03/Vrtual-Tours-LB.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:47	24534/24534	---M--	200	added ('OK')	image/png	etag:%2262385eb0-5fd6%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/03/CurriculumInfo-LB.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/03/CurriculumInfo-LB.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:47	91079/91079	---M--	200	added ('OK')	application/pdf	etag:%226811ffa5-163c7%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2025/04/Principals-Welcome-Letter-March-2025.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2025/04/Principals-Welcome-Letter-March-2025.pdf	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:48	111454/111454	---M--	200	added ('OK')	application/pdf	etag:%226811ffa6-1b35e%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2025/04/Head-of-Y7-Welcome-Letter-March-2025.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2025/04/Head-of-Y7-Welcome-Letter-March-2025.pdf	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:49	179601/179601	---M--	200	added ('OK')	application/pdf	etag:%22675c2d5b-2bd91%22	https://www.stjohns.excalibur.org.uk//uploads/letters/y7-11/St-John's-2025-Applications-Letter-Year-6-Parents-V2.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/uploads/letters/y7-11/St-John's-2025-Applications-Letter-Year-6-Parents-V2-2.pdf	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:25%20GMT	https://www.stjohns.excalibur.org.uk/yr-6-oe-2-vt/	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/yr-6-oe-2-vt/index.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:49	20576/20576	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:27%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14858	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14858.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:50	4035/4035	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:27%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-general-information%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed71b5.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:50	0/-1	---M--	301	error ('')			https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact.54b.delayed	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:50	4211/4211	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:40:27%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-general-information%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embeda0a7	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:27%20GMT	https://www.stjohns.excalibur.org.uk/?p=14858	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/index0d25.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:50	43853/43853	---M--	200	added ('OK')	image/png	etag:%22612f3836-ab4d%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Catchment-250.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Catchment-250.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:51	25864/25864	---M--	200	added ('OK')	image/png	etag:%2265e098d9-6508%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2024/02/AdmissionsPolicyPDF.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2024/02/AdmissionsPolicyPDF.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:51	26428/26428	---M--	200	added ('OK')	image/png	etag:%2265e098dc-673c%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2024/02/AdmissionsPolicyWCC.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2024/02/AdmissionsPolicyWCC.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:51	22959/22959	---M--	200	added ('OK')	image/png	etag:%2265e0a097-59af%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2024/02/StatutoryInfoB-250.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2024/02/StatutoryInfoB-250.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:51	23917/23917	---M--	200	added ('OK')	image/png	etag:%22612f38da-5d6d%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Explore-250.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Explore-250.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:53	60810/60810	---M--	200	added ('OK')	image/png	etag:%22612f380d-ed8a%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Sixth-Form-Admissions-250.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Sixth-Form-Admissions-250.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:53	3136540/3136540	---M--	200	added ('OK')	application/pdf	etag:%22670e3cac-2fdc1c%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2024/10/Year-6-Open-Evening-2024-final.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2024/10/Year-6-Open-Evening-2024-final.pdf	(from https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/)
14:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:30%20GMT	https://www.stjohns.excalibur.org.uk/admissions/yr-6-oe-2-vt/	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/admissions/yr-6-oe-2-vt/index.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:55	17397/17397	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:30%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14860	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14860.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:55	3436900/3436900	---M--	200	added ('OK')	application/pdf	etag:%2262da6ada-347164%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/07/EAT-Marlb-Hub-revised-A1-27Jul18-210223-Jan22small-comp.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/07/EAT-Marlb-Hub-revised-A1-27Jul18-210223-Jan22small-comp.pdf	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/)
14:39:55	2535/2535	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:32%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-new-starter-information%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed130a.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:32%20GMT	https://www.stjohns.excalibur.org.uk/?p=14860	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/indexca7e.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:55	2676/2676	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:40:32%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-new-starter-information%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed6306	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:55	0/-1	---M--	301	error ('')			https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact.556.delayed	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:55	22835/22835	---M--	200	added ('OK')	image/png	etag:%22612f3a58-5933%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/FloorPlan-250.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/FloorPlan-250.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:55	17842/17842	---M--	200	added ('OK')	image/png	etag:%22612f3ac9-45b2%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/STJ-Day-250.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/STJ-Day-250.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:56	21071/21071	---M--	200	added ('OK')	image/png	etag:%22612f39e7-524f%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Lockers-250.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/Lockers-250.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:56	21540/21540	---M--	200	added ('OK')	image/png	etag:%226231bd63-5424%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/03/ParentsHome-LB.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/03/ParentsHome-LB.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:57	1371580/1371580	---MCZ	200	added ('OK')	application/javascript	etag:W/%22681c84ea-14edbc%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-eb22a341e1ae92cd17f9838c83338b39.js	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-eb22a341e1ae92cd17f9838c83338b39.js	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:34%20GMT	https://www.stjohns.excalibur.org.uk/life-at-st-johns/the-st-johns-day-2024-25/	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/life-at-st-johns/the-st-johns-day-2024-25/index.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/)
14:39:58	18114/18114	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:35%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14887	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/14887.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:39:59	3482/3482	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:36%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-general-information%2Fadmissions-policies%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed3e81.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:39:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:36%20GMT	https://www.stjohns.excalibur.org.uk/?p=14887	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/indexd145.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:39:59	3643/3643	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:40:36%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-general-information%2Fadmissions-policies%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embedcf46	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:39:59	0/-1	---M--	301	error ('')			https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact.55f.delayed	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:39:59	18121/18121	---M--	200	added ('OK')	image/png	etag:%2263243c91-46c9%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/AdmissionsPolicyPDF3.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/09/AdmissionsPolicyPDF3.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:39:59	24338/24338	---M--	200	added ('OK')	image/png	etag:%2261f928d4-5f12%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/02/AdmissionsPolicyEAT.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/02/AdmissionsPolicyEAT.png	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:40:01	1362878/1362878	---MCZ	200	added ('OK')	application/javascript	etag:W/%22681cf424-14cbbe%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-02007aba1b0c3b6f565475619daeff54.js	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-02007aba1b0c3b6f565475619daeff54.js	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-general-information/admissions-policies/)
14:40:02	13605/13605	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:38%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/22043	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/22043.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:02	2672/2672	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:40:39%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-new-starter-information%2Flockers%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed90eb.json	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:03	0/-1	---M--	301	error ('')			https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact.566.delayed	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:03	2816/2816	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:40:40%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fadmissions-home%2Fadmissions-new-starter-information%2Flockers%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embede4d7	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:03	92652/92652	---M--	200	added ('OK')	image/jpeg	etag:%22657249a3-169ec%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Aerial-locker-locations-gen-exp-QVH-1024x710.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Aerial-locker-locations-gen-exp-QVH-1024x710.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:40:40%20GMT	https://www.stjohns.excalibur.org.uk/?p=22043	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/index2d5a.html	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:03	98063/98063	---M--	200	added ('OK')	image/jpeg	etag:%22657249a4-17f0f%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-towards-fields-1024x710.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-towards-fields-1024x710.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:03	43131/43131	---M--	200	added ('OK')	image/jpeg	etag:%226570540d-a87b%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-towards-fields-600x400.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-towards-fields-600x400.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:04	42137/42137	---M--	200	added ('OK')	image/jpeg	etag:%226570540d-a499%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Aerial-locker-locations-gen-exp-QVH-600x400.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Aerial-locker-locations-gen-exp-QVH-600x400.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:04	164217/164217	---M--	200	added ('OK')	image/jpeg	etag:%22657249a1-28179%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-adj-QH7-1024x710.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-adj-QH7-1024x710.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:04	62664/62664	---M--	200	added ('OK')	image/jpeg	etag:%226570540d-f4c8%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-adj-QH7-600x400.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Field-side-lockers-adj-QH7-600x400.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:04	52843/52843	---M--	200	added ('OK')	image/jpeg	etag:%226570540d-ce6b%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Court-side-lockers-QH7-600x400.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Court-side-lockers-QH7-600x400.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
14:40:04	137510/137510	---M--	200	added ('OK')	image/jpeg	etag:%226572499f-21926%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Court-side-lockers-QH7-1024x710.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/12/Court-side-lockers-QH7-1024x710.jpg	(from https://www.stjohns.excalibur.org.uk/admissions-home/admissions-new-starter-information/lockers/)
